Barcode,Cluster
bfbhgadh-1,5
bfbhhcaf-1,5
bfbjnkdc-1,5
bfbkdkli-1,5
bfbkmhfe-1,1
bfblcjnf-1,9
bfbminbe-1,5
bfbnphff-1,5
bfboehim-1,5
bfbohnhb-1,2
bfbpehna-1,5
bfcaefoe-1,5
bfcbhmpo-1,5
bfcbhnin-1,4
bfcbjjdj-1,5
bfccegjd-1,5
bfcdpidc-1,5
bfcefpab-1,7
bfcepcmb-1,7
bfcfjfbb-1,5
bfcflapf-1,5
bfcgghii-1,6
bfcjaedi-1,5
bfcjebga-1,5
bfckedhm-1,1
bfcleknp-1,5
bfcmepgg-1,5
bfcmpdff-1,5
bfcmpodn-1,1
bfcoomjm-1,5
bfcpnjcc-1,5
bfdafijl-1,5
bfdahjhp-1,5
bfdcgmfe-1,5
bfdddjgh-1,5
bfddgkkk-1,5
bfddihmf-1,5
bfdfcajb-1,1
bfdfeifc-1,5
bfdfmplk-1,5
bfdgddma-1,5
bfdhcfdg-1,1
bfdhegli-1,5
bfdhidbd-1,5
bfdigkim-1,5
bfdilleg-1,1
bfdkffie-1,5
bfdmnpec-1,2
bfdofkgo-1,1
bfdpbifo-1,7
bfeaodpb-1,5
bfeaonkn-1,5
bfebanbh-1,2
bfeckijo-1,5
bfefdfnd-1,5
bfegbdce-1,5
bfegilpc-1,5
bfeglpbf-1,4
bfeifked-1,5
bfeihgjh-1,1
bfekinlk-1,5
bfeoceaj-1,5
bfepbpnk-1,2
bfepdcni-1,4
bffaipmm-1,5
bffajpfi-1,2
bffbnhbn-1,5
bffcaedl-1,7
bffcolhl-1,2
bffdbieb-1,2
bffehcdl-1,5
bfffgcmo-1,7
bfffipgh-1,5
bfffndpn-1,5
bffgchpk-1,4
bffhfaha-1,5
bffholdl-1,5
bffjhach-1,5
bffjmcem-1,5
bffkgdfp-1,1
bffllnhh-1,5
bfflomnh-1,5
bffmnblf-1,2
bffnhfca-1,5
bffniicc-1,1
bffnkjbj-1,5
bffomfhp-1,2
bfgapaeo-1,5
bfgbplbb-1,4
bfgceibd-1,5
bfgffmnf-1,4
bfgglacn-1,2
bfghbgnb-1,5
bfghmhpf-1,9
bfghmpfm-1,6
bfgiigle-1,9
bfglbkag-1,9
bfglgalc-1,6
bfglkjkn-1,2
bfgmamhj-1,8
bfgmjihf-1,5
bfgndnol-1,6
bfgoippn-1,5
bfhcdllj-1,2
bfhcjkmj-1,5
bfhcmkfm-1,5
bfhdopje-1,5
bfhelehl-1,6
bfhfepkl-1,4
bfhfpoli-1,5
bfhgiffa-1,4
bfhhfbbl-1,5
bfhkbgag-1,5
bfhkpcjm-1,5
bfhlpbgj-1,5
bfhmocep-1,5
bfhnchen-1,5
bfhnkdkj-1,5
bfhojgfh-1,5
bfhpglgd-1,5
bfiajfeg-1,6
bfiapcbn-1,5
bfibadnf-1,6
bfibgokm-1,5
bfibmdhe-1,5
bficodfb-1,6
bfidbcng-1,5
bfidddej-1,5
bfidjaje-1,2
bfificpp-1,6
bfigbomh-1,5
bfigfejk-1,7
bfihmbil-1,5
bfiiegbk-1,5
bfiifidn-1,5
bfiijfde-1,5
bfiinmpk-1,5
bfilpicp-1,5
bfimcfin-1,5
bfimfmco-1,1
bfimoebd-1,5
bfinpcdm-1,5
bfipciki-1,5
bfippjeo-1,5
bfjajapd-1,5
bfjalcaj-1,5
bfjbgjkl-1,5
bfjbnfof-1,5
bfjedamj-1,5
bfjfaoop-1,5
bfjfciom-1,5
bfjflahc-1,5
bfjgbhdc-1,5
bfjgnbbf-1,5
bfjhflcl-1,5
bfjhlbif-1,5
bfjhmkmg-1,5
bfjidmai-1,5
bfjjabad-1,5
bfjljpmg-1,5
bfjlkobj-1,5
bfjllone-1,5
bfjlmjib-1,5
bfjmaibo-1,5
bfjmbnjm-1,5
bfjnmmcp-1,1
bfjnnodg-1,5
bfjpdgde-1,5
bfjppgfo-1,5
bfkbclbp-1,5
bfkbcnbi-1,5
bfkbfied-1,4
bfkckebl-1,5
bfkcliep-1,5
bfkendoc-1,5
bfkfimaf-1,5
bfkhadng-1,6
bfkifldd-1,6
bfkjbkbh-1,5
bfkkbced-1,6
bfkkggob-1,5
bfkockpb-1,5
bfkoeemf-1,5
bfkoglon-1,5
bfkphoel-1,5
bfladabk-1,5
bflagfjm-1,5
bflcokbl-1,5
bflfdiff-1,5
bflfkpje-1,5
bflgkddm-1,5
bfliagmi-1,5
bflidajp-1,5
bflidejd-1,7
bflijamh-1,5
bflikfin-1,5
bflmapne-1,5
bflmnngl-1,1
bflmoohf-1,1
bflmpmbn-1,5
bflnejji-1,5
bflnpeae-1,5
bflnpepl-1,5
bflnpieg-1,5
bflochmi-1,5
bfloekin-1,2
bflophkg-1,1
bflphdpj-1,5
bflpjihh-1,5
bfmahoci-1,1
bfmbdgcm-1,5
bfmbgmai-1,5
bfmbipho-1,7
bfmckohg-1,5
bfmdnhme-1,5
bfmebekk-1,9
bfmebjpn-1,1
bfmepkbp-1,7
bfmgaaan-1,5
bfmgfggm-1,5
bfmggjcl-1,5
bfmgpcea-1,5
bfmhfomf-1,2
bfmjhmpm-1,5
bfmkaaob-1,2
bfmlenoa-1,5
bfmmmmfj-1,7
bfmnbmpp-1,5
bfnbalah-1,5
bfnbgooc-1,5
bfnbpcno-1,4
bfnbphim-1,5
bfncaegb-1,5
bfncfgnd-1,1
bfnchfcn-1,2
bfncpblf-1,7
bfnfifhi-1,2
bfnfkekd-1,5
bfnippfi-1,5
bfnjpbgk-1,6
bfnkglan-1,5
bfnmlook-1,6
bfnncmel-1,5
bfnodiai-1,5
bfnphjbg-1,5
bfoakpod-1,7
bfoaojna-1,6
bfobdhjj-1,5
bfoccdao-1,5
bfochjfh-1,4
bfocnnjn-1,6
bfodacik-1,5
bfoemjkg-1,5
bfoepnmb-1,1
bfofdmpn-1,2
bfohfehp-1,5
bfoiafne-1,6
bfoiahof-1,6
bfoibfdp-1,5
bfoigdae-1,7
bfoikmdh-1,4
bfojhpgc-1,5
bfomghac-1,1
bfomkkde-1,5
bfomnifa-1,5
bfondmii-1,5
bfonlago-1,5
bfooembd-1,5
bfookbam-1,7
bfoonkak-1,5
bfoopkkk-1,7
bfpcdcml-1,5
bfpcmace-1,5
bfpdabag-1,5
bfpdcidl-1,5
bfpdofak-1,5
bfpeadbk-1,5
bfpfncoj-1,5
bfpfpiop-1,5
bfpgjema-1,5
bfpgmnfo-1,5
bfphnkpj-1,5
bfpibkcn-1,5
bfpighho-1,7
bfpmgncp-1,4
bfppdakh-1,5
bgaadjoa-1,7
bgaaghed-1,2
bgaahbec-1,7
bgacghej-1,5
bgadknom-1,5
bgadpdnf-1,5
bgaegomn-1,5
bgafajmp-1,1
bgagcnan-1,5
bgagkbkb-1,5
bgahenal-1,5
bgaiicmb-1,2
bgalcnck-1,5
bgalpegj-1,5
bgamgaea-1,7
bganbndd-1,6
bganmbcd-1,7
bgaoljbe-1,5
bgaoppaj-1,5
bgbadekd-1,5
bgbaopad-1,5
bgbbapho-1,5
bgbcehcc-1,5
bgbeffkp-1,7
bgbfcddg-1,7
bgbgbonk-1,5
bgbgfpgj-1,4
bgbhoonj-1,5
bgbiaged-1,4
bgbiibke-1,5
bgbikooa-1,5
bgbjbcfo-1,5
bgbmdbdh-1,5
bgbmfioe-1,6
bgbmgfgl-1,5
bgbnefel-1,5
bgbniljp-1,5
bgbnpmco-1,6
bgbphkac-1,5
bgcacklh-1,5
bgcagpgo-1,5
bgcamijd-1,5
bgcankfj-1,5
bgcbgecm-1,5
bgccehon-1,6
bgcdcnlh-1,5
bgcemcgj-1,5
bgcfmcdp-1,5
bgcgmige-1,7
bgciemko-1,4
bgcinflc-1,5
bgcjjeik-1,5
bgckofcb-1,5
bgcmdfok-1,5
bgcnbofb-1,5
bgcngeoj-1,5
bgcoilen-1,5
bgconkip-1,1
bgcopccm-1,5
bgcpeelf-1,1
bgcphppa-1,4
bgcpiplk-1,5
bgdaacfc-1,1
bgdaalof-1,5
bgdafede-1,4
bgdafjde-1,5
bgdagcmn-1,5
bgdanjke-1,2
bgdbjnbc-1,5
bgdccpmh-1,1
bgdcjkfn-1,1
bgdejfjf-1,5
bgdfbbam-1,5
bgdfecjh-1,5
bgdfjphj-1,1
bgdfnjeo-1,5
bgdhcbhm-1,5
bgdidelm-1,5
bgdjlfoe-1,5
bgdkokjj-1,5
bgdlbgpf-1,5
bgdljhif-1,5
bgdmbafm-1,5
bgdmchih-1,5
bgdpldpp-1,4
bgeadfbf-1,5
bgealddf-1,1
bgeccoho-1,5
bgedfmge-1,5
bgedoccd-1,6
bgeepbag-1,5
bgeepnfg-1,5
bgefpndf-1,6
bgeibmlh-1,4
bgeiegpm-1,5
bgejmepg-1,5
bgekiopj-1,2
bgelcjcg-1,2
bgeldpab-1,2
bgencclg-1,5
bgenmbfi-1,5
bgeomjie-1,5
bgfaahch-1,5
bgfajgjp-1,5
bgfamcee-1,5
bgfcbnma-1,5
bgfcdlni-1,5
bgfdbone-1,5
bgffdkon-1,5
bgfifble-1,5
bgfihhhj-1,5
bgfimaof-1,4
bgfkjoco-1,5
bgfnigon-1,5
bgfnmebd-1,5
bgfoeiad-1,5
bgfoelmn-1,5
bgfohbff-1,5
bgfojolk-1,5
bgfppjfo-1,5
bggalbmb-1,5
bggbjodj-1,5
bggfahdh-1,5
bggfgige-1,5
bgggldag-1,5
bgghemdi-1,7
bgghgobd-1,5
bgghjgag-1,5
bgghnjje-1,5
bggipemh-1,6
bggjddjg-1,5
bggkdlck-1,5
bggkofjk-1,5
bggmdepp-1,5
bggmhcio-1,5
bggndkno-1,5
bggogipa-1,5
bggokdja-1,5
bghbjdpo-1,4
bghccnkb-1,5
bghcenpa-1,5
bghdaaik-1,5
bghdgnfk-1,5
bghfajdi-1,5
bghfcaho-1,5
bghfipfc-1,5
bghgjnbf-1,6
bghgllhl-1,5
bghhgndn-1,5
bghhgocb-1,5
bghhlbpg-1,5
bghiigio-1,5
bghjlfmi-1,5
bghjmnnl-1,5
bghnncoc-1,5
bghnokdl-1,5
bghoajck-1,5
bghobddb-1,5
bghobkcn-1,5
bghogoke-1,5
bghomlkn-1,1
bghoofnn-1,4
bghopded-1,5
bghpkcmi-1,5
bgiaicpj-1,5
bgibbgac-1,5
bgibfkgj-1,4
bgidmiba-1,5
bgieanbe-1,5
bgiijpha-1,5
bgijaeki-1,5
bgiklhki-1,5
bgiknhid-1,5
bgilfcfm-1,5
bgilopkb-1,5
bgilpbmo-1,5
bgimdoli-1,5
bgimjfnf-1,9
bgiodgmi-1,5
bgipbfim-1,5
bgipmnjo-1,5
bgjahlod-1,5
bgjbldhf-1,1
bgjgbdfk-1,5
bgjhbhbg-1,5
bgjhghhn-1,5
bgjhiapp-1,5
bgjhnbja-1,5
bgjimdbc-1,9
bgjjembc-1,5
bgjjpjmg-1,5
bgjkdeml-1,5
bgjkebfp-1,5
bgjliojl-1,5
bgjlkdaa-1,5
bgjmabfi-1,4
bgjmmaon-1,5
bgjmpcfl-1,5
bgjnjahj-1,5
bgjoobka-1,5
bgkajjil-1,5
bgkbjpgb-1,5
bgkbpjfi-1,5
bgkcoihd-1,5
bgkdgmib-1,5
bgkemgpb-1,5
bgkfeidn-1,5
bgkgfjad-1,5
bgkggibm-1,5
bgkgleee-1,5
bgkheple-1,1
bgkhncfk-1,5
bgkimhpi-1,5
bgkjjnba-1,5
bgkkilia-1,5
bgkkocib-1,5
bgklhnkm-1,5
bgkpdhek-1,5
bgkpohgf-1,2
bgkponef-1,5
bglcbhko-1,2
bglcipkj-1,5
bgledbeo-1,5
bgleemgp-1,5
bgleibfc-1,5
bglejhol-1,4
bglfaecn-1,6
bglgpkjl-1,4
bglhbane-1,5
bglhefkk-1,5
bgliajmd-1,5
bgliehep-1,5
bglihmfa-1,5
bglijgod-1,5
bglildbd-1,5
bgljlglh-1,5
bglmkfak-1,5
bglmldlp-1,5
bglneipl-1,5
bgloaceg-1,5
bglopcbf-1,5
bgmamafa-1,5
bgmbkada-1,6
bgmblgkh-1,2
bgmbopno-1,5
bgmegamp-1,5
bgmfijin-1,1
bgmfjpmc-1,5
bgmgnflo-1,5
bgmibcca-1,5
bgmjfbeg-1,7
bgmjopjk-1,5
bgmkchma-1,5
bgmlpgko-1,5
bgmlpknf-1,5
bgmlplcf-1,5
bgmmcbif-1,1
bgmmhcjc-1,5
bgmmlpfc-1,5
bgmnbjke-1,5
bgmnendh-1,5
bgmobcgp-1,5
bgmpkmjc-1,5
bgnacfaf-1,1
bgnbeafd-1,5
bgnccjaj-1,5
bgncigfj-1,1
bgndengj-1,6
bgndknfe-1,5
bgndmlld-1,6
bgnflndm-1,5
bgnhkgil-1,6
bgnhkjoe-1,6
bgnhlhkb-1,5
bgnhnpji-1,5
bgniboge-1,5
bgnigifd-1,5
bgnipjlj-1,5
bgnjkjpb-1,5
bgnkabmm-1,5
bgnlible-1,5
bgnnhlok-1,5
bgnoadgi-1,5
bgnobekm-1,5
bgnoeemh-1,5
bgnpcpll-1,4
bgnpedmp-1,5
bgnpfeol-1,5
bgoaaofb-1,5
bgoaekbc-1,5
bgoajjha-1,5
bgobebag-1,5
bgobjogf-1,6
bgochogb-1,5
bgoepgid-1,5
bgoepjhd-1,5
bgofmddm-1,5
bgoiaknh-1,5
bgoiggeh-1,5
bgoigoph-1,6
bgoijibi-1,5
bgokkpik-1,5
bgolhjdf-1,5
bgomckgm-1,7
bgoodaeg-1,5
bgpahdna-1,5
bgpaiham-1,1
bgpanfme-1,5
bgpbbhab-1,5
bgpbjlnd-1,5
bgpbjofm-1,5
bgpbknjo-1,5
bgpblfnf-1,5
bgpcokai-1,5
bgpfnfan-1,5
bgpgegie-1,5
bgpifajc-1,5
bgpiimec-1,5
bgpimnda-1,6
bgpinipp-1,5
bgpjenlo-1,1
bgpjkcpo-1,5
bgpkgafn-1,6
bgpkghco-1,5
bgpkkpcf-1,5
bgpkpcpj-1,4
bgplfjml-1,5
bgplgiih-1,5
bgplidek-1,5
bgplldbi-1,5
bgpmejia-1,5
bgpmekff-1,5
bgpmmmkm-1,1
bgpmpdgf-1,5
bgpnfgdn-1,5
bgpnpgjk-1,5
bgpolpgj-1,5
bgpomnpo-1,5
bgppcdif-1,5
bhabcgkm-1,5
bhabhjhb-1,5
bhabilpk-1,5
bhacaock-1,4
bhacfhfi-1,5
bhacmgok-1,5
bhadbhkg-1,5
bhaddbfi-1,5
bhadejgc-1,5
bhahenmm-1,5
bhahjfdn-1,5
bhaifgij-1,5
bhakgdan-1,6
bhaknpih-1,5
bhalleni-1,5
bhammcad-1,5
bhammonf-1,5
bhamogen-1,5
bhangdng-1,5
bhanhaga-1,5
bhanhpoa-1,5
bhaoenpk-1,5
bhaogpep-1,5
bhapgpcf-1,2
bhbadobp-1,2
bhbaiegi-1,2
bhbcbofc-1,5
bhbdefmk-1,1
bhbdlnne-1,5
bhbdmpio-1,2
bhbekmno-1,5
bhbfdekh-1,2
bhbfjbii-1,7
bhbfnhbg-1,2
bhbggchg-1,4
bhbgliia-1,5
bhbgphed-1,1
bhbhbhip-1,5
bhbhmnmg-1,5
bhbjmjkh-1,2
bhblmfbb-1,5
bhbmoonj-1,1
bhbncjpn-1,2
bhbnloba-1,2
bhbojkhc-1,2
bhboldoi-1,1
bhcajckc-1,1
bhcakidb-1,5
bhcaljhp-1,6
bhcbapoc-1,5
bhcceejn-1,5
bhccfekn-1,6
bhcdkefk-1,6
bhcdkldi-1,6
bhcdknog-1,2
bhcdobdd-1,2
bhceedaa-1,5
bhcfebjo-1,6
bhcficak-1,4
bhcgfhka-1,6
bhchcnlk-1,5
bhchfemn-1,5
bhclaeck-1,4
bhclkcdh-1,6
bhcmcpkd-1,4
bhcnmgag-1,5
bhcohnoj-1,5
bhconfgb-1,6
bhdbajib-1,5
bhdbikae-1,1
bhdcpjkg-1,1
bhddcgjc-1,1
bhddmhbn-1,2
bhdeajff-1,4
bhdefaof-1,5
bhdfbgdm-1,7
bhdgblnl-1,5
bhdgmonl-1,5
bhdjnphm-1,5
bhdkbaed-1,1
bhdkcpck-1,1
bhdnchmk-1,2
bhdnlaff-1,5
bhdnpenj-1,1
bhdocmmf-1,5
bhdogmkn-1,2
bhdpceji-1,2
bhdpkhol-1,2
bhdplgpb-1,2
bhecbgap-1,5
bhedegem-1,5
bhedfhdn-1,5
bheeadhj-1,5
bhefimnp-1,5
bhegbaaa-1,4
bhegbfif-1,2
bhegjbmn-1,7
bhehbjnh-1,7
bhehfhcb-1,4
bheicmcb-1,5
bheidifk-1,6
bhejblbl-1,6
bheknikn-1,6
bhelbjec-1,5
bhennpjp-1,2
bhenppem-1,5
bheoebfp-1,5
bhepjcaa-1,8
bhepjhmm-1,5
bhfagdki-1,2
bhfaifcc-1,5
bhfalghi-1,6
bhfaokbo-1,5
bhfbifnc-1,6
bhfblknh-1,5
bhfdcieb-1,1
bhfdknco-1,1
bhfdnnpf-1,5
bhfhidjk-1,6
bhfiejpo-1,1
bhflcmlk-1,1
bhfmioip-1,6
bhfneeae-1,7
bhfoeobl-1,4
bhfojfpg-1,7
bhfpkceh-1,5
bhgabcmc-1,7
bhgadojn-1,5
bhgaifef-1,1
bhgbfpnm-1,5
bhgbpopa-1,5
bhgcgedp-1,5
bhgchkjk-1,5
bhgdadff-1,5
bhgdhcph-1,5
bhgdnmbb-1,5
bhgebkoj-1,1
bhgekplp-1,5
bhggiepd-1,5
bhggodje-1,5
bhghijog-1,2
bhgiaogp-1,5
bhgiemle-1,5
bhgmcmpc-1,1
bhgocpao-1,5
bhhabkgp-1,5
bhhampij-1,1
bhhcfegb-1,1
bhhdbmli-1,5
bhhdinmg-1,1
bhhdjkee-1,1
bhhdljnj-1,8
bhheggkf-1,2
bhhemiig-1,5
bhhfhdim-1,1
bhhfindn-1,2
bhhgblen-1,5
bhhgmfhk-1,4
bhhgpgak-1,5
bhhhmech-1,5
bhhihcbd-1,5
bhhjlifb-1,4
bhhlcldp-1,5
bhhmhlhf-1,2
bhhmndao-1,5
bhhmpfpe-1,6
bhhogejc-1,1
bhhphdma-1,2
bhhpnaif-1,2
bhiabkfa-1,5
bhibdajc-1,2
bhicokme-1,5
bhiddeaa-1,1
bhifmboj-1,5
bhihcfpf-1,5
bhihgkbh-1,7
bhiigapi-1,4
bhijckaa-1,2
bhijhdlg-1,1
bhikdpda-1,1
bhiknnim-1,6
bhilimkf-1,6
bhilkifm-1,8
bhimdbjp-1,6
bhimfmgm-1,8
bhiofddd-1,5
bhjangkg-1,1
bhjbjiii-1,1
bhjcnipc-1,5
bhjddjle-1,5
bhjdfgeh-1,1
bhjdhjef-1,8
bhjedhkg-1,1
bhjeeeke-1,2
bhjgimbb-1,5
bhjgmbib-1,5
bhjhofaa-1,4
bhjigilk-1,5
bhjjchbc-1,7
bhjjfhbl-1,5
bhjjfnna-1,5
bhjjhfda-1,4
bhjjhocc-1,5
bhjjjbgd-1,1
bhjlncgd-1,1
bhjmipfp-1,5
bhjmleam-1,2
bhjocbdi-1,2
bhjpoeai-1,5
bhkcjecn-1,4
bhkdenne-1,1
bhkdllli-1,5
bhkegjjl-1,1
bhkfhoei-1,2
bhkfkgif-1,1
bhkjofoe-1,7
bhkkglof-1,7
bhkkkdea-1,5
bhklelhd-1,5
bhklphle-1,4
bhkmoifh-1,5
bhkobgcb-1,2
bhkodlpe-1,5
bhlackea-1,9
bhlcbccd-1,5
bhlcggbo-1,5
bhldmbmm-1,1
bhldnlbo-1,4
bhlfkgcc-1,5
bhlgddmg-1,1
bhlgfehe-1,5
bhlggknf-1,5
bhlhlbhk-1,2
bhlikfpo-1,5
bhliniim-1,5
bhlkifok-1,1
bhlkjddh-1,5
bhllihok-1,6
bhllnndn-1,5
bhlmobmd-1,6
bhlnkfne-1,5
bhlobmid-1,6
bhlogbal-1,6
bhlpanjn-1,6
bhlpdnnf-1,5
bhlplmlf-1,6
bhmaomoi-1,6
bhmecgbj-1,7
bhmeikhe-1,7
bhmejfjm-1,5
bhmeodkg-1,5
bhmgappm-1,7
bhmikaig-1,5
bhmjfbdd-1,5
bhmjnlbd-1,5
bhmlcmce-1,7
bhmligie-1,4
bhmmkfnl-1,2
bhmnmfon-1,5
bhmokamc-1,5
bhmpefle-1,1
bhmpfmle-1,5
bhncedhc-1,5
bhndibjh-1,5
bhneegoa-1,5
bhnfgoaf-1,5
bhnggmia-1,5
bhngkfok-1,5
bhngoefa-1,5
bhnidnfe-1,2
bhnilijd-1,5
bhnimimp-1,5
bhningag-1,2
bhnjcahi-1,1
bhnkdcbl-1,5
bhnkfdlf-1,6
bhnlcjfe-1,5
bhnmaiol-1,4
bhnmeebh-1,2
bhnndkne-1,2
bhnngbig-1,3
bhnnomkh-1,5
bhnpdcno-1,5
bhnpicak-1,7
bhoamfgl-1,4
bhoaomel-1,2
bhoapejh-1,4
bhobjdei-1,2
bhofdjbf-1,5
bhofhmno-1,1
bhofmkde-1,1
bhofnagj-1,1
bhoghfdp-1,7
bhogmnho-1,2
bhohfijg-1,2
bhoigiik-1,1
bhoijhnk-1,5
bhojaekm-1,2
bhojjbol-1,2
bhojjime-1,2
bhojnhaa-1,8
bhokchpk-1,1
bhokgogi-1,7
bhokjhbi-1,7
bhokllkc-1,3
bhokmomk-1,1
bhoknifm-1,5
bhokpboc-1,1
bholbfdm-1,1
bholhohg-1,7
bhomhhff-1,2
bhonlbab-1,1
bhpbgajg-1,7
bhpbgbhc-1,5
bhpbmimc-1,4
bhpcjodb-1,1
bhpedkaa-1,5
bhpehipb-1,5
bhpeikoa-1,4
bhpfmjoh-1,5
bhpghald-1,5
bhpkeoek-1,5
bhpkjjjp-1,5
bhpmhlhf-1,5
bhpmjlha-1,7
bhpnfkhg-1,1
bhpplflo-1,1
biabjjfl-1,2
biadecdf-1,1
biadmcpb-1,4
biaebkga-1,6
biafbacl-1,1
biafdmna-1,2
biafjcfl-1,5
biahhelk-1,6
biakacmb-1,6
bialhioo-1,6
biamdikj-1,6
biamemdk-1,1
biampgnk-1,1
bianoehi-1,1
bibabhpc-1,1
bibcfico-1,1
bibcjbcb-1,2
bibcjbpd-1,3
bibdecid-1,6
bibfbmhm-1,3
bibfianm-1,3
bibgiine-1,1
bibglhml-1,1
bibigdbd-1,3
bibjlfoi-1,7
bibkgdae-1,3
bibkhngk-1,7
bibkiblj-1,2
bibkjcpp-1,1
bibkmohm-1,7
bibkodml-1,4
biblfnec-1,6
biblkmhc-1,2
bibmdkbf-1,1
bibofomh-1,2
bibpejig-1,7
bibppcjo-1,7
bicagdda-1,4
biccglid-1,2
biccojnd-1,7
bicdckjj-1,2
bicdfjcd-1,3
bicdooml-1,2
biceclbp-1,4
bicejmpl-1,9
bicenbka-1,4
bicgppgf-1,1
bicimgpi-1,1
bickegpa-1,1
bickmfgo-1,5
biclelob-1,4
bicnckbb-1,5
bicnphbc-1,1
bicpdfah-1,7
bidadeba-1,2
bidbceml-1,5
bidcaobj-1,2
bidcbedb-1,2
bidcodel-1,1
biddcjba-1,5
bideejci-1,1
bidgfmjc-1,1
bidggghp-1,5
bidgpjip-1,2
bidimcih-1,7
bidinnjk-1,5
bidkaldo-1,5
bidkiabl-1,5
bidllicf-1,5
bidmappm-1,1
bidmmdni-1,1
bidndaeb-1,5
bidniioi-1,5
biecfbeg-1,4
biecmmol-1,5
biedgfbi-1,5
biedjlme-1,5
bieedoke-1,5
biefgodd-1,1
biegmfab-1,5
biehmjoe-1,5
biehmkgp-1,7
bieinmcf-1,5
biejcdlb-1,1
biejeinm-1,5
biekkmlk-1,5
bieoidcb-1,1
bieopeme-1,7
bifaocmj-1,1
bifaolni-1,1
bifcicbb-1,5
bifepalg-1,5
bifgdkoh-1,2
bifjialm-1,4
biflbpkp-1,5
bifmijkc-1,5
bifmmnof-1,2
bifnlain-1,5
bifofldh-1,5
bifpajpj-1,5
bigbdhca-1,8
bigclfba-1,5
bigdfjnp-1,5
bigdkbcg-1,4
bigeglfj-1,5
bigfoghh-1,5
biggngii-1,5
bigihlnc-1,2
bigjdhpi-1,1
bigjmkdn-1,2
bigkbhff-1,2
bigkgpgo-1,5
bigkphjp-1,5
bigmdiea-1,5
bignblpn-1,5
bignchag-1,5
bignegbb-1,1
bigoiagf-1,5
bigomdke-1,2
bigomeae-1,5
bigpjlib-1,5
bihahcbg-1,1
bihaodjk-1,1
bihbgcbd-1,1
bihbnpoo-1,5
bihdoamk-1,5
bihfnghp-1,6
bihgjoam-1,2
bihhccfl-1,2
bihhclai-1,4
bihijioo-1,5
bihkijic-1,5
bihkjfoi-1,2
bihlghfk-1,5
bihllbip-1,1
bihmpcgi-1,5
bihnablk-1,1
bihoomjl-1,5
bihopfbb-1,5
biiaplnb-1,5
biidgdip-1,5
biidiiln-1,5
biidmddo-1,5
biiebckj-1,5
biiedion-1,5
biielmgk-1,1
biieobji-1,5
biieodbc-1,5
biiibjho-1,5
biiinnhf-1,5
biikcbpl-1,5
biikebgm-1,7
biilkbjp-1,4
biimadjn-1,5
biimbalo-1,5
biimjchd-1,1
biimlpel-1,5
biioacok-1,5
biiokhbd-1,5
biiokjlp-1,5
biipcpej-1,5
biipokjp-1,5
bijbmebi-1,5
bijcfoji-1,5
bijcklkg-1,2
bijdfnnd-1,5
bijflanm-1,7
bijglnhg-1,7
bijhijnc-1,5
bijioljo-1,5
bijjaeeg-1,1
bijkofoh-1,1
bijncajo-1,1
bijnfghb-1,5
bijphdao-1,2
bikbgifn-1,5
bikbkidl-1,1
bikbpcio-1,6
bikcaibf-1,2
bikcaigl-1,6
bikcaned-1,5
bikcggme-1,4
bikdbiba-1,1
bikffggg-1,7
bikicedf-1,5
bikicglc-1,7
bikimooa-1,4
biknhngj-1,1
bikobonm-1,5
bikpnfln-1,5
bilccikj-1,5
bilekglc-1,8
bilekjhj-1,5
bilflili-1,1
bilghlhd-1,5
bilglmoc-1,5
bilglpgb-1,5
bilhjfom-1,4
biligjda-1,5
bililbha-1,5
bilkkoan-1,5
billlhln-1,1
billloic-1,5
bilmlmmp-1,8
bilmmcfo-1,6
bilnhnnn-1,5
bilnimid-1,2
bilnjelb-1,1
bilogdcm-1,5
bilpfapk-1,2
bimajidc-1,1
bimaoppa-1,2
bimbdgad-1,5
bimblcjc-1,5
bimcelkm-1,5
bimcilkg-1,5
bimemooe-1,1
bimfdech-1,6
bimfkmfb-1,1
bimgdhof-1,1
bimhjcai-1,5
bimhoclf-1,5
bimkmabo-1,5
bimlfjli-1,5
bimmgbkb-1,7
bimmoaim-1,5
bimnmedf-1,1
binadolb-1,4
binafgnf-1,5
bindpnbg-1,7
binedpgh-1,5
binfhkmn-1,1
bingamac-1,5
bingfhbh-1,5
binhkagg-1,1
binhmiji-1,5
biniipai-1,5
binildhn-1,1
binkpblc-1,1
binladjk-1,1
binlioaa-1,1
binlnmgd-1,5
binmaeml-1,5
binndmec-1,5
binoniog-1,5
bioaaoge-1,5
biocplok-1,5
bioempgi-1,5
biofncfp-1,2
biogeppj-1,2
biognjhb-1,5
biohokfg-1,5
biohphpf-1,1
biokkakm-1,6
bioknlkm-1,6
biolacmp-1,5
biompepf-1,5
bionfojl-1,7
bioofaeh-1,6
biookgip-1,5
bipakeee-1,1
bipambmm-1,5
bipanckj-1,6
bipbhggf-1,2
bipdipab-1,6
bipenipp-1,2
bipfbffp-1,6
bipfjcbc-1,6
bipfnehd-1,6
bipfnjdh-1,2
bipgdhdj-1,5
bipgmefp-1,5
bipgpann-1,1
biphallm-1,5
biphbndp-1,5
bipheank-1,2
biphlofc-1,5
bipjncne-1,5
bipkdocj-1,2
bipocooi-1,5
bipphplh-1,5
bjaaephh-1,1
bjacekfm-1,5
bjacmdlm-1,2
bjacoghh-1,2
bjacolhm-1,2
bjadjjbm-1,5
bjadohpa-1,5
